dna_type,filepath,ftp_basename,length_of_seqs,num_of_seqs
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000953435.1_CEM1.1_plasmid.fna,GCF_000953435.1_CEM1.1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000284035.1_ASM28403v1_chromosome.fna,GCF_000284035.1_ASM28403v1,6194645,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000284035.1_ASM28403v1_plasmid.fna,GCF_000284035.1_ASM28403v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000172635.2_ASM17263v2_chromosome.fna,GCF_000172635.2_ASM17263v2,4653851,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000172635.2_ASM17263v2_plasmid.fna,GCF_000172635.2_ASM17263v2,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000981765.1_ASM98176v1_chromosome.fna,GCF_000981765.1_ASM98176v1,2495242,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000981765.1_ASM98176v1_plasmid.fna,GCF_000981765.1_ASM98176v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000317615.1_ASM31761v1_chromosome.fna,GCF_000317615.1_ASM31761v1,3781008,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000317615.1_ASM31761v1_plasmid.fna,GCF_000317615.1_ASM31761v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000006725.1_ASM672v1_chromosome.fna,GCF_000006725.1_ASM672v1,2679306,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000006725.1_ASM672v1_plasmid.fna,GCF_000006725.1_ASM672v1,1286:51158,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000313635.1_ASM31363v1_chromosome.fna,GCF_000313635.1_ASM31363v1,836897,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000313635.1_ASM31363v1_plasmid.fna,GCF_000313635.1_ASM31363v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000815225.1_ASM81522v1_chromosome.fna,GCF_000815225.1_ASM81522v1,1658482,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000815225.1_ASM81522v1_plasmid.fna,GCF_000815225.1_ASM81522v1,3045,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001636015.1_ASM163601v1_chromosome.fna,GCF_001636015.1_ASM163601v1,2265514,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001636015.1_ASM163601v1_plasmid.fna,GCF_001636015.1_ASM163601v1,40581,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000265365.1_ASM26536v1_chromosome.fna,GCF_000265365.1_ASM26536v1,3734239,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000265365.1_ASM26536v1_plasmid.fna,GCF_000265365.1_ASM26536v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001693385.1_ASM169338v1_chromosome.fna,GCF_001693385.1_ASM169338v1,8322773,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001693385.1_ASM169338v1_plasmid.fna,GCF_001693385.1_ASM169338v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001922025.1_ASM192202v1_chromosome.fna,GCF_001922025.1_ASM192202v1,2600578,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001922025.1_ASM192202v1_plasmid.fna,GCF_001922025.1_ASM192202v1,58093:67905,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000183425.1_ASM18342v1_chromosome.fna,GCF_000183425.1_ASM18342v1,4511574,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000183425.1_ASM18342v1_plasmid.fna,GCF_000183425.1_ASM18342v1,4916,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000014905.1_ASM1490v1_chromosome.fna,GCF_000014905.1_ASM1490v1,9965640,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000014905.1_ASM1490v1_plasmid.fna,GCF_000014905.1_ASM1490v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000227705.2_ASM22770v3_chromosome.fna,GCF_000227705.2_ASM22770v3,4206343,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000227705.2_ASM22770v3_plasmid.fna,GCF_000227705.2_ASM22770v3,149182,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000024385.1_ASM2438v1_chromosome.fna,GCF_000024385.1_ASM2438v1,5639016,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000024385.1_ASM2438v1_plasmid.fna,GCF_000024385.1_ASM2438v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000023105.1_ASM2310v1_chromosome.fna,GCF_000023105.1_ASM2310v1,4669183,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000023105.1_ASM2310v1_plasmid.fna,GCF_000023105.1_ASM2310v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000964565.1_ASM96456v1_chromosome.fna,GCF_000964565.1_ASM96456v1,3699725,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000964565.1_ASM96456v1_plasmid.fna,GCF_000964565.1_ASM96456v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000023885.1_ASM2388v1_chromosome.fna,GCF_000023885.1_ASM2388v1,3165038,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000023885.1_ASM2388v1_plasmid.fna,GCF_000023885.1_ASM2388v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000024065.1_ASM2406v1_chromosome.fna,GCF_000024065.1_ASM2406v1,2749646,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000024065.1_ASM2406v1_plasmid.fna,GCF_000024065.1_ASM2406v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000023865.1_ASM2386v1_chromosome.fna,GCF_000023865.1_ASM2386v1,4308349,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000023865.1_ASM2386v1_plasmid.fna,GCF_000023865.1_ASM2386v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000222305.1_ASM22230v1_chromosome.fna,GCF_000222305.1_ASM22230v1,900755,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000222305.1_ASM22230v1_plasmid.fna,GCF_000222305.1_ASM22230v1,26473:30294:30547:30529:29936:30092:30767:66242:10209:27137:23029:24945:27319:30502:55219:29448,16
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000023125.1_ASM2312v1_chromosome.fna,GCF_000023125.1_ASM2312v1,6967790,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000023125.1_ASM2312v1_plasmid.fna,GCF_000023125.1_ASM2312v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000026205.1_ASM2620v1_chromosome.fna,GCF_000026205.1_ASM2620v1,601943,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000026205.1_ASM2620v1_plasmid.fna,GCF_000026205.1_ASM2620v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000022145.1_ASM2214v1_chromosome.fna,GCF_000022145.1_ASM2214v1,5029329,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000022145.1_ASM2214v1_plasmid.fna,GCF_000022145.1_ASM2214v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000455605.1_GPTSA100-9_chromosome.fna,GCF_000455605.1_GPTSA100-9,2993089,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000455605.1_GPTSA100-9_plasmid.fna,GCF_000455605.1_GPTSA100-9,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000017545.1_ASM1754v1_chromosome.fna,GCF_000017545.1_ASM1754v1,1948941,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000017545.1_ASM1754v1_plasmid.fna,GCF_000017545.1_ASM1754v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001922545.1_ASM192254v1_chromosome.fna,GCF_001922545.1_ASM192254v1,905638,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001922545.1_ASM192254v1_plasmid.fna,GCF_001922545.1_ASM192254v1,27038:2114:1085:27075:57532:37053:27673:27114:20915:20750:2123,11
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000023325.1_ASM2332v1_chromosome.fna,GCF_000023325.1_ASM2332v1,2302126,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000023325.1_ASM2332v1_plasmid.fna,GCF_000023325.1_ASM2332v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000341355.1_ASM34135v1_chromosome.fna,GCF_000341355.1_ASM34135v1,1596490,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000341355.1_ASM34135v1_plasmid.fna,GCF_000341355.1_ASM34135v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000341385.1_ASM34138v1_chromosome.fna,GCF_000341385.1_ASM34138v1,1802699,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000341385.1_ASM34138v1_plasmid.fna,GCF_000341385.1_ASM34138v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000828855.1_ASM82885v1_chromosome.fna,GCF_000828855.1_ASM82885v1,693241,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000828855.1_ASM82885v1_plasmid.fna,GCF_000828855.1_ASM82885v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000196495.1_ASM19649v1_chromosome.fna,GCF_000196495.1_ASM19649v1,3325165:1206461,2
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000196495.1_ASM19649v1_plasmid.fna,GCF_000196495.1_ASM19649v1,30807:4327:5360:83540,4
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000063525.1_ASM6352v1_chromosome.fna,GCF_000063525.1_ASM6352v1,2224914,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000063525.1_ASM6352v1_plasmid.fna,GCF_000063525.1_ASM6352v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000012505.1_ASM1250v1_chromosome.fna,GCF_000012505.1_ASM1250v1,2234828,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000012505.1_ASM1250v1_plasmid.fna,GCF_000012505.1_ASM1250v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000063545.1_ASM6354v1_chromosome.fna,GCF_000063545.1_ASM6354v1,2127051,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000063545.1_ASM6354v1_plasmid.fna,GCF_000063545.1_ASM6354v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000829415.1_ASM82941v1_chromosome.fna,GCF_000829415.1_ASM82941v1,6332373,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000829415.1_ASM82941v1_plasmid.fna,GCF_000829415.1_ASM82941v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000024225.1_ASM2422v1_chromosome.fna,GCF_000024225.1_ASM2422v1,1543805,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000024225.1_ASM2422v1_plasmid.fna,GCF_000024225.1_ASM2422v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000092225.1_ASM9222v1_chromosome.fna,GCF_000092225.1_ASM9222v1,4379918,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000092225.1_ASM9222v1_plasmid.fna,GCF_000092225.1_ASM9222v1,99806,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000023285.1_ASM2328v1_chromosome.fna,GCF_000023285.1_ASM2328v1,2612925,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000023285.1_ASM2328v1_plasmid.fna,GCF_000023285.1_ASM2328v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000024285.1_ASM2428v1_chromosome.fna,GCF_000024285.1_ASM2428v1,3018755,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000024285.1_ASM2428v1_plasmid.fna,GCF_000024285.1_ASM2428v1,91726:87298:7907,3
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000214375.1_ASM21437v1_chromosome.fna,GCF_000214375.1_ASM21437v1,4059867,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000214375.1_ASM21437v1_plasmid.fna,GCF_000214375.1_ASM21437v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000214355.1_ASM21435v1_chromosome.fna,GCF_000214355.1_ASM21435v1,3855671,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000214355.1_ASM21435v1_plasmid.fna,GCF_000214355.1_ASM21435v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000164865.1_ASM16486v1_chromosome.fna,GCF_000164865.1_ASM16486v1,4814049,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000164865.1_ASM16486v1_plasmid.fna,GCF_000164865.1_ASM16486v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000513295.1_MGMSRv2_chromosome.fna,GCF_000513295.1_MGMSRv2,4365796,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000513295.1_MGMSRv2_plasmid.fna,GCF_000513295.1_MGMSRv2,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000016405.1_ASM1640v1_chromosome.fna,GCF_000016405.1_ASM1640v1,3217726,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000016405.1_ASM1640v1_plasmid.fna,GCF_000016405.1_ASM1640v1,877879:289489:121962:36198:13873,5
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000470775.1_ASM47077v1_chromosome.fna,GCF_000470775.1_ASM47077v1,2686418,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000470775.1_ASM47077v1_plasmid.fna,GCF_000470775.1_ASM47077v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001185205.1_ASM118520v1_chromosome.fna,GCF_001185205.1_ASM118520v1,4594249,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001185205.1_ASM118520v1_plasmid.fna,GCF_001185205.1_ASM118520v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000015585.1_ASM1558v1_chromosome.fna,GCF_000015585.1_ASM1558v1,2678452,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000015585.1_ASM1558v1_plasmid.fna,GCF_000015585.1_ASM1558v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000227665.2_ASM22766v3_chromosome.fna,GCF_000227665.2_ASM22766v3,2158359,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000227665.2_ASM22766v3_plasmid.fna,GCF_000227665.2_ASM22766v3,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000214825.1_ASM21482v1_chromosome.fna,GCF_000214825.1_ASM21482v1,1932455,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000214825.1_ASM21482v1_plasmid.fna,GCF_000214825.1_ASM21482v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000192865.1_ASM19286v1_chromosome.fna,GCF_000192865.1_ASM19286v1,4684316,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000192865.1_ASM19286v1_plasmid.fna,GCF_000192865.1_ASM19286v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000010605.1_ASM1060v1_chromosome.fna,GCF_000010605.1_ASM1060v1,8545929,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000010605.1_ASM1060v1_plasmid.fna,GCF_000010605.1_ASM1060v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000253295.1_ASM25329v1_chromosome.fna,GCF_000253295.1_ASM25329v1,4757528,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000253295.1_ASM25329v1_plasmid.fna,GCF_000253295.1_ASM25329v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000016185.1_ASM1618v1_chromosome.fna,GCF_000016185.1_ASM1618v1,4355543,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000016185.1_ASM1618v1_plasmid.fna,GCF_000016185.1_ASM1618v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000468615.2_ASM46861v2_chromosome.fna,GCF_000468615.2_ASM46861v2,4635105,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000468615.2_ASM46861v2_plasmid.fna,GCF_000468615.2_ASM46861v2,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000016165.1_ASM1616v1_chromosome.fna,GCF_000016165.1_ASM1616v1,3608104,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000016165.1_ASM1616v1_plasmid.fna,GCF_000016165.1_ASM1616v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001887285.1_ASM188728v1_chromosome.fna,GCF_001887285.1_ASM188728v1,3410829,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001887285.1_ASM188728v1_plasmid.fna,GCF_001887285.1_ASM188728v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000147715.2_ASM14771v3_chromosome.fna,GCF_000147715.2_ASM14771v3,2974229,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000147715.2_ASM14771v3_plasmid.fna,GCF_000147715.2_ASM14771v3,1724,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000093085.1_ASM9308v1_chromosome.fna,GCF_000093085.1_ASM9308v1,3592487,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000093085.1_ASM9308v1_plasmid.fna,GCF_000093085.1_ASM9308v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000214665.1_ASM21466v1_chromosome.fna,GCF_000214665.1_ASM21466v1,5051681,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000214665.1_ASM21466v1_plasmid.fna,GCF_000214665.1_ASM21466v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000218565.1_ASM21856v1_chromosome.fna,GCF_000218565.1_ASM21856v1,3595748,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000218565.1_ASM21856v1_plasmid.fna,GCF_000218565.1_ASM21856v1,133057:167269,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000832985.1_ASM83298v1_chromosome.fna,GCF_000832985.1_ASM83298v1,5343114,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000832985.1_ASM83298v1_plasmid.fna,GCF_000832985.1_ASM83298v1,74772:301264:11065:10610:3767:2048,6
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000737515.1_ASM73751v1_chromosome.fna,GCF_000737515.1_ASM73751v1,4870994,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000737515.1_ASM73751v1_plasmid.fna,GCF_000737515.1_ASM73751v1,121544:14081:3975,3
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000277715.1_ASM27771v1_chromosome.fna,GCF_000277715.1_ASM27771v1,3449360,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000277715.1_ASM27771v1_plasmid.fna,GCF_000277715.1_ASM27771v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000590555.1_ASM59055v1_chromosome.fna,GCF_000590555.1_ASM59055v1,2031902,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000590555.1_ASM59055v1_plasmid.fna,GCF_000590555.1_ASM59055v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000193395.1_ASM19339v1_chromosome.fna,GCF_000193395.1_ASM19339v1,2937589,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000193395.1_ASM19339v1_plasmid.fna,GCF_000193395.1_ASM19339v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000313175.2_ASM31317v2_chromosome.fna,GCF_000313175.2_ASM31317v2,3659905:323706,2
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000313175.2_ASM31317v2_plasmid.fna,GCF_000313175.2_ASM31317v2,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000017405.1_ASM1740v1_chromosome.fna,GCF_000017405.1_ASM1740v1,2887297:1895911,2
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000017405.1_ASM1740v1_plasmid.fna,GCF_000017405.1_ASM1740v1,170351:101491:93589:57138,4
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000237995.1_ASM23799v2_chromosome.fna,GCF_000237995.1_ASM23799v2,1829111,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000237995.1_ASM23799v2_plasmid.fna,GCF_000237995.1_ASM23799v2,1815:2450:17830:23136:36338:18800:16067:33246,8
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000024465.1_ASM2446v1_chromosome.fna,GCF_000024465.1_ASM2446v1,2753527,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000024465.1_ASM2446v1_plasmid.fna,GCF_000024465.1_ASM2446v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000284375.1_ASM28437v1_chromosome.fna,GCF_000284375.1_ASM28437v1,9207384,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000284375.1_ASM28437v1_plasmid.fna,GCF_000284375.1_ASM28437v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000069965.1_ASM6996v1_chromosome.fna,GCF_000069965.1_ASM6996v1,4063606,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000069965.1_ASM6996v1_plasmid.fna,GCF_000069965.1_ASM6996v1,36289,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001701025.1_ASM170102v1_chromosome.fna,GCF_001701025.1_ASM170102v1,9997872,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001701025.1_ASM170102v1_plasmid.fna,GCF_001701025.1_ASM170102v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000507245.1_ASM50724v1_chromosome.fna,GCF_000507245.1_ASM50724v1,3782798,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000507245.1_ASM50724v1_plasmid.fna,GCF_000507245.1_ASM50724v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000447675.1_ASM44767v1_chromosome.fna,GCF_000447675.1_ASM44767v1,2889325,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000447675.1_ASM44767v1_plasmid.fna,GCF_000447675.1_ASM44767v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001017655.1_ASM101765v1_chromosome.fna,GCF_001017655.1_ASM101765v1,2949723,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001017655.1_ASM101765v1_plasmid.fna,GCF_001017655.1_ASM101765v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000253175.1_ASM25317v1_chromosome.fna,GCF_000253175.1_ASM25317v1,4553420,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000253175.1_ASM25317v1_plasmid.fna,GCF_000253175.1_ASM25317v1,72460,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001484935.1_ASM148493v1_chromosome.fna,GCF_001484935.1_ASM148493v1,3509795,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001484935.1_ASM148493v1_plasmid.fna,GCF_001484935.1_ASM148493v1,3978:4724:11643:7579:13940:13330:117483:398857,8
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000020485.1_ASM2048v1_chromosome.fna,GCF_000020485.1_ASM2048v1,2578146,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000020485.1_ASM2048v1_plasmid.fna,GCF_000020485.1_ASM2048v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000312705.1_ASM31270v1_chromosome.fna,GCF_000312705.1_ASM31270v1,4329264:819965,2
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000312705.1_ASM31270v1_plasmid.fna,GCF_000312705.1_ASM31270v1,80384:56037:20025,3
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000493735.1_ASM49373v1_chromosome.fna,GCF_000493735.1_ASM49373v1,2347813,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000493735.1_ASM49373v1_plasmid.fna,GCF_000493735.1_ASM49373v1,12655:15475:47067:64491:9614,5
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000317575.1_ASM31757v1_chromosome.fna,GCF_000317575.1_ASM31757v1,5041209,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000317575.1_ASM31757v1_plasmid.fna,GCF_000317575.1_ASM31757v1,309296:108587:67557:12398:5943,5
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000316605.1_ASM31660v1_chromosome.fna,GCF_000316605.1_ASM31660v1,5125950,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000316605.1_ASM31660v1_plasmid.fna,GCF_000316605.1_ASM31660v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001028705.1_ASM102870v1_chromosome.fna,GCF_001028705.1_ASM102870v1,3543806,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001028705.1_ASM102870v1_plasmid.fna,GCF_001028705.1_ASM102870v1,194680:125076,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000005825.2_ASM582v2_chromosome.fna,GCF_000005825.2_ASM582v2,3858997,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000005825.2_ASM582v2_plasmid.fna,GCF_000005825.2_ASM582v2,285222:105029,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000143965.1_ASM14396v1_chromosome.fna,GCF_000143965.1_ASM14396v1,3655731,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000143965.1_ASM14396v1_plasmid.fna,GCF_000143965.1_ASM14396v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000145235.1_ASM14523v1_chromosome.fna,GCF_000145235.1_ASM14523v1,7025559,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000145235.1_ASM14523v1_plasmid.fna,GCF_000145235.1_ASM14523v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000092365.1_ASM9236v1_chromosome.fna,GCF_000092365.1_ASM9236v1,1986154,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000092365.1_ASM9236v1_plasmid.fna,GCF_000092365.1_ASM9236v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000056065.1_ASM5606v1_chromosome.fna,GCF_000056065.1_ASM5606v1,1864998,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000056065.1_ASM5606v1_plasmid.fna,GCF_000056065.1_ASM5606v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001443605.1_ASM144360v1_chromosome.fna,GCF_001443605.1_ASM144360v1,4812386,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001443605.1_ASM144360v1_plasmid.fna,GCF_001443605.1_ASM144360v1,,0
